# source, target, distance, airline, airline_code, codeshare, equipment, stops
1744,1904,489.6883836183959,UA,5209,0,320 73G 738 319,0
1744,833,661.9528689753857,UA,5209,1,ERJ,0
1744,196,8701.76356319526,UA,5209,0,764,0
1744,898,1844.8014960236278,UA,5209,0,320 738 739,0
1744,1058,10672.69731438282,UA,5209,0,777,0
1744,836,1451.113465365468,UA,5209,1,ERJ,0
1744,1906,637.6436237006225,UA,5209,0,319 320 739,0
1744,1701,1259.9708922694103,UA,5209,1,ERJ E70,0
1744,1843,2142.934183451783,UA,5209,1,CR7,0
1744,1885,1491.1198318294378,UA,5209,0,752 739 73G 319 738 320 753,0
1744,1771,1931.084061021577,UA,5209,1,ERJ,0
1744,838,1242.4181294232715,UA,5209,1,ERJ,0
1744,1835,1535.785968734785,UA,5209,0,320,0
1744,1834,2934.6451284234263,UA,5209,0,320 319 739 738,0
1744,1642,11559.932616448616,UA,5209,1,773,0
1744,1854,2130.152001905682,UA,5209,0,73G 319 739 738 320,0
1744,1708,1621.4746164104915,UA,5209,0,320 738 739 319 73G,0
1744,1751,1798.0501322639032,UA,5209,0,319 320 738 73G,0
1744,1749,785.4292123294704,UA,5209,1,ERJ,0
1744,1374,4125.451056939537,UA,5209,0,738,0
1744,1888,2039.8613091026334,UA,5209,1,CR7,0
1744,864,2857.3531898033884,UA,5209,0,739,0
1744,841,1435.2914965973189,UA,5209,0,738,0
1744,843,1149.7764733682714,UA,5209,1,ERJ CR7,0
1744,1780,1675.8184633485137,UA,5209,0,73G,0
1744,1768,1860.5474946633108,UA,5209,1,ERJ,0
1744,1867,1384.1861105400799,UA,5209,0,738,0
1744,800,1765.8713322426354,UA,5209,0,739 738 73G,0
1744,871,1950.2822944077993,UA,5209,0,738,0
1744,1841,2093.8066161686147,UA,5209,0,320 738 739 319,0
1744,798,1785.2168570027604,UA,5209,0,738,0
1744,1777,306.2021489868278,UA,5209,0,738 319 73G 739 320,0
1744,1773,1367.1508139954071,UA,5209,1,ERJ,0
1744,2001,1268.5463676839015,UA,5209,1,E70 ERJ CRJ,0
1744,1754,3014.3511171455684,UA,5209,0,319 320 739 738,0
1744,1712,2628.011213018754,UA,5209,0,319 739 738 320 788 73G 752,0
1744,1769,309.4986838923993,UA,5209,1,ERJ,0
1744,1851,2584.0313023485533,UA,5209,0,319 320 739 738,0
1744,845,1617.9094739833597,UA,5209,0,320 739,0
1744,868,2505.695965257309,UA,5209,0,738,0
1744,1363,3228.944686687363,UA,5209,0,739 738,0
1744,1738,1922.9524264651,UA,5209,1,ERJ CR7 E70,0
1744,846,1024.7216687611633,UA,5209,1,ERJ,0
1744,821,738.5423042814057,UA,5209,1,ERJ,0
1744,1878,2586.749568189996,UA,5209,0,739 320 738,0
1744,1909,2163.4885371485657,UA,5209,0,738 320 319 73G,0
1744,1806,1075.9444551443487,UA,5209,1,ER4 ERJ,0
1744,850,891.4218756221752,UA,5209,1,CR7 ERJ,0
1744,801,1957.5206649507184,UA,5209,0,73G,0
1744,1790,1265.4222993369194,UA,5209,0,739 738 320,0
1744,847,933.3611876843667,UA,5209,1,ERJ,0
1744,1898,693.0529076382485,UA,5209,1,CRJ ERJ CR7,0
1744,1785,1503.9235765052642,UA,5209,1,ERJ CR7,0
1744,1893,263.64518012020415,UA,5209,1,ERJ,0
1744,1805,1240.9126193568527,UA,5209,1,ERJ,0
1744,1257,3802.0625140924076,UA,5209,0,73G 738,0
1744,855,1208.582983075539,UA,5209,1,ERJ,0
1744,1911,848.8163566736155,UA,5209,1,ERJ,0
1744,854,1357.6605986962647,UA,5209,1,CR7,0
1744,2209,707.0522967589011,UA,5209,1,CRJ ERJ,0
1744,31,2985.3916727271862,UA,5209,0,738 320 73G 319,0
1744,89,2549.585306832863,UA,5209,1,E70,0
1744,97,3170.3601616241444,UA,5209,0,320 319 739,0
1744,113,2813.428952924111,UA,5209,0,738 320 739,0
1744,125,2060.7282838000974,UA,5209,1,CRA ERJ CR7,0
1744,857,1510.800405079501,UA,5209,1,ERJ,0
1744,858,1522.7091399211768,UA,5209,1,ERJ,0
1744,2016,9535.432965245993,UN,5067,1,77W,0
1744,1913,1467.3571967271403,US,5265,0,321 734 319 320,0
1744,1800,361.7341353778866,US,5265,0,M80 M83,0
1744,3204,12936.597671078043,US,5265,0,77L,0
1744,770,10262.003917831966,US,5265,0,77W,0
1744,1715,2215.7688441208184,US,5265,0,CR7,0
1744,1753,1549.8919413792385,US,5265,0,738,0
1744,1885,1491.1198318294378,US,5265,0,CR7,0
1744,1854,2130.152001905682,US,5265,0,E90,0
1744,1708,1621.4746164104915,US,5265,0,319 320,0
1744,871,1950.2822944077993,US,5265,0,E90,0
1744,1809,1107.9102635013567,VA,5360,1,M88 717 319,0
1744,833,661.9528689753857,VB,10646,0,733,0
1744,1809,1107.9102635013567,VS,5347,1,M88 717 319,0
1745,1708,683.29878349761,AA,24,1,CRJ CR9,0
1745,1853,1357.1967457566295,UA,5209,1,CRJ,0
1745,1744,2294.522449215176,UA,5209,1,CR7,0
1745,1715,176.1552793588388,UA,5209,1,EM2,0
1745,1712,383.41377756728957,UA,5209,1,EM2,0
1745,1708,683.29878349761,US,5265,1,CRJ CR9,0
1746,1800,885.6504713135838,AA,24,0,M80 319,0
1746,1715,1147.8932707038432,AA,24,1,CRJ,0
1746,1885,1988.1856486487673,AA,24,1,E75,0
1746,1708,557.8869966823722,AA,24,1,CRJ CR9,0
1746,1809,2060.200963510506,AF,137,1,M88,0
1746,1715,1147.8932707038432,AS,439,1,CRJ,0
1746,1809,2060.200963510506,DL,2009,0,M88,0
1746,1715,1147.8932707038432,FL,1316,1,73W,0
1746,1854,2930.222375330496,FL,1316,1,73W,0
1746,1777,797.4787816446257,FL,1316,1,73C,0
1746,1809,2060.200963510506,KL,3090,1,M88,0
1746,1853,908.9422658802158,UA,5209,1,ERJ CRJ,0
1746,1744,1072.2267391202995,UA,5209,1,ERJ CRJ,0
1746,1800,885.6504713135838,US,5265,0,M80 319,0
1746,1715,1147.8932707038432,US,5265,1,CRJ,0
1746,1885,1988.1856486487673,US,5265,1,E75,0
1746,1708,557.8869966823722,US,5265,1,CRJ CR9,0
1746,1802,849.139020284015,WN,4547,0,73W 735 73C,0
1746,1725,902.4894508444329,WN,4547,0,73W 735 73C,0
1746,1750,1087.5921962992475,WN,4547,0,73C 73W 735,0
1746,1914,938.2176630486458,WN,4547,0,735 73W 73C,0
1746,1715,1147.8932707038432,WN,4547,0,73W 733,0
1746,1708,557.8869966823722,WN,4547,0,73W 735 73C,0
1746,1777,797.4787816446257,WN,4547,0,73W 73C 735,0
1747,1750,445.9896293869385,FL,1316,1,735 733,0
1747,1792,773.9569959691996,FL,1316,1,735,0
1747,1744,475.3883830668494,UA,5209,1,ERJ CRJ,0
1747,1802,441.1400870517595,WN,4547,0,73W,0
1747,1725,740.2626651919423,WN,4547,0,735,0
1747,1750,445.9896293869385,WN,4547,0,735 733 73W,0
1747,1777,376.2719806617082,WN,4547,0,735,0
1748,1913,142.7572335432959,AA,24,0,DH8,0
1748,1731,657.2612555200943,AA,24,0,CRJ,0
1748,1800,1480.935272448251,AA,24,1,ER4,0
1748,1854,841.5074494469984,AA,24,1,CRJ,0
1748,1809,307.68511691518154,AF,137,1,CRJ M88 319 717,0
1748,1809,307.68511691518154,AZ,596,1,CRJ,0
1748,1809,307.68511691518154,DL,2009,0,M88 717 319,0
1748,1789,940.7268343128053,DL,2009,1,CRJ,0
1748,1818,993.7484303882653,DL,2009,1,CRJ,0
1748,1809,307.68511691518154,KL,3090,1,M88 319 CRJ 717,0
1748,1829,645.9764653095414,UA,5209,1,CRJ,0
1748,1744,1410.8557896156037,UA,5209,1,ERJ,0
1748,1885,1073.3204019012903,UA,5209,1,CRJ ERJ,0
1748,1913,142.7572335432959,US,5265,1,CRJ DH3,0
1748,1731,657.2612555200943,US,5265,0,CRJ,0
1748,1800,1480.935272448251,US,5265,0,ER4,0
1748,1854,841.5074494469984,US,5265,1,CRJ,0
1749,1915,612.89005081324,3M,20710,0,SF3,0
1749,1790,530.2371261360433,3M,20710,0,SF3,0
1749,1913,786.0823395557604,AA,24,0,CR9,0
1749,1731,1313.847377357777,AA,24,1,CRJ,0
1749,1800,970.1748842948455,AA,24,0,M83 M80,0
1749,1753,853.1971854059374,AA,24,1,ER4,0
1749,1809,437.4753182193498,AF,137,1,M90,0
1749,1809,437.4753182193498,AS,439,1,M90 717,0
1749,1809,437.4753182193498,DL,2009,0,M90 717,0
1749,1809,437.4753182193498,KL,3090,1,M90,0
1749,1744,785.4292123294704,UA,5209,1,ERJ,0
1749,1915,612.89005081324,UA,5209,1,SF3,0
1749,1885,1281.328756016433,UA,5209,1,ERJ,0
1749,1790,530.2371261360433,UA,5209,1,SF3,0
1749,1913,786.0823395557604,US,5265,1,CR9,0
1749,1731,1313.847377357777,US,5265,0,CRJ,0
1749,1800,970.1748842948455,US,5265,0,M83 M80,0
1749,1753,853.1971854059374,US,5265,0,ER4,0
1749,1809,437.4753182193498,VS,5347,1,M90,0
1749,1813,630.3421415856133,WN,4547,0,73W,0
1749,1750,784.2969400684773,WN,4547,0,73W,0
1750,1800,398.42836081572244,AA,24,0,M83 M80,0
1750,1809,1118.5318665646962,AZ,596,1,M88,0
1750,1699,2587.7265080139673,B6,3029,0,E90,0
1750,1870,2296.8126396075477,B6,3029,0,E90,0
1750,1809,1118.5318665646962,DL,2009,0,M88,0
1750,1809,1118.5318665646962,FL,1316,0,717,0
1750,1802,238.45402166543988,FL,1316,1,735,0
1750,1894,2003.9489413336778,FL,1316,1,73W 73H,0
1750,1873,1491.6951927793382,FL,1316,1,73W,0
1750,1913,1479.5945298755414,FL,1316,1,733,0
1750,1848,300.8142779494296,FL,1316,1,735,0
1750,1725,386.24463009846477,FL,1316,1,735 73W 73C 733,0
1750,1853,1422.3286337776105,FL,1316,1,73H,0
1750,2019,1358.4998467600258,FL,1316,1,73W,0
1750,1747,445.9896293869385,FL,1316,1,735 733,0
1750,1900,2355.9614131902354,FL,1316,1,73W,0
1750,1914,1985.28093779599,FL,1316,1,73H,0
1750,1715,2233.0904190455576,FL,1316,0,73W,0
1750,1796,634.3025342531329,FL,1316,1,735,0
1750,1704,1074.8549404210808,FL,1316,1,73W 733,0
1750,1915,1364.4282195702988,FL,1316,1,733,0
1750,1850,1510.278571866391,FL,1316,1,73W,0
1750,1904,486.0340200738035,FL,1316,1,735 73W 73C 733,0
1750,1906,675.318422632405,FL,1316,1,73W,0
1750,1708,1639.2071092494562,FL,1316,1,738 73W,0
1750,1786,2527.0756465761265,FL,1316,1,73H,0
1750,1780,1688.161125639396,FL,1316,1,733,0
1750,1777,308.8763700325829,FL,1316,0,735,1
1750,1909,2180.4165340720124,FL,1316,1,73W,0
1750,1790,1255.3532361133116,FL,1316,1,73C,0
1750,1898,731.099542393244,FL,1316,1,73W,0
1750,1809,1118.5318665646962,KL,3090,1,M88,0
1750,1800,398.42836081572244,US,5265,0,M83 M80,0
1750,1809,1118.5318665646962,VS,5347,1,M88,0
1750,2006,1220.994129648129,WN,4547,0,73C 733 73W,0
1750,1809,1118.5318665646962,WN,4547,0,733 73C 73W,0
1750,1802,238.45402166543988,WN,4547,0,735 733 73C 73W,0
1750,1876,917.2120010173946,WN,4547,0,73W,0
1750,2943,790.0460495336597,WN,4547,0,73W 733,0
1750,1813,1078.353458610578,WN,4547,0,73W 735 73C 733,0
1750,1699,2587.7265080139673,WN,4547,0,73W,0
1750,1894,2003.9489413336778,WN,4547,0,73W,0
1750,1873,1491.6951927793382,WN,4547,0,73W,0
1750,1913,1479.5945298755414,WN,4547,0,733,0
1750,1848,300.8142779494296,WN,4547,0,735 733,0
1750,1725,386.24463009846477,WN,4547,0,73C 73W 733 735,0
1750,1731,1959.4505022559417,WN,4547,0,73W,0
1750,1853,1422.3286337776105,WN,4547,0,73W,0
1750,3099,916.6640768014662,WN,4547,0,73C 733 73W,0
1750,1746,1087.5921962992475,WN,4547,0,73W 735 73C,0
1750,1721,2269.7453548835647,WN,4547,0,73W,0
1750,1736,1538.3107269706713,WN,4547,0,73W,0
1750,2019,1358.4998467600258,WN,4547,0,73W 73C,0
1750,1747,445.9896293869385,WN,4547,0,73W 735 733,0
1750,1759,1387.698576168037,WN,4547,0,73C 733,0
1750,1756,577.909924754892,WN,4547,0,73W 733 735,0
1750,1827,1310.8774670531618,WN,4547,0,73W,0
1750,1914,1985.28093779599,WN,4547,0,73W 73H,0
1750,1715,2233.0904190455576,WN,4547,0,738 73W 73H,0
1750,1818,2296.30561954687,WN,4547,0,73W,0
1750,1796,634.3025342531329,WN,4547,0,735,0
1750,1792,708.9355873544425,WN,4547,0,735 73W,0
1750,1704,1074.8549404210808,WN,4547,0,73W 733,0
1750,1915,1364.4282195702988,WN,4547,0,733 73C 73H 73W,0
1750,1850,1510.278571866391,WN,4547,0,73W 73H 738,0
1750,1714,779.8584657916567,WN,4547,0,733,0
1750,1904,486.0340200738035,WN,4547,0,735 73W 73C 733,0
1750,1700,2639.206201553299,WN,4547,0,73W,0
1750,1906,675.318422632405,WN,4547,0,733 73W,0
1750,1708,1639.2071092494562,WN,4547,0,73W 73H 738,0
1750,1751,1820.483055161665,WN,4547,0,73W 733,0
1750,1749,784.2969400684773,WN,4547,0,73W,0
1750,1780,1688.161125639396,WN,4547,0,73W 733 73C,0
1750,1841,2109.0840202394047,WN,4547,0,73W 73H,0
1750,1777,308.8763700325829,WN,4547,0,73C 73W 735,0
1750,1909,2180.4165340720124,WN,4547,0,73W,0
1750,1806,1108.22650579663,WN,4547,0,73H 73C 733 73W,0
1750,1790,1255.3532361133116,WN,4547,0,73C 73H 73W,0
1750,1898,731.099542393244,WN,4547,0,73W,0
1751,1882,651.642068996266,AA,24,1,ER4,0
1751,1699,796.8122940427403,AA,24,1,E70 CRJ,0
1751,1913,590.3133797335963,AA,24,0,319 737 321 320,0
1751,1731,328.7279204070423,AA,24,1,E75 E70 CRJ,0
1751,1800,1716.2469205153457,AA,24,0,M80,0
1751,1870,545.4708172898576,AA,24,1,ER4,0
1751,1715,3431.1151471933,AA,24,0,738,0
1751,1818,537.6958499609535,AA,24,1,E75 CRJ,0
1751,1753,1634.898324975808,AA,24,1,ER4,0
1751,1885,662.4402083449916,AA,24,1,E75 CR7 ER4,0
1751,1854,429.7032277161665,AA,24,0,320 319 E90,0
1751,1708,2913.9107842185836,AA,24,0,319 320,0
1751,1780,528.509342787268,AA,24,1,ER4,0
1751,1806,889.3584650891999,AA,24,1,ER4,0
1751,125,357.81300263765553,AC,330,1,DH1,0
1751,1809,848.2445523326903,AF,137,1,M88 CR9 717,0
1751,628,6277.739829617613,AF,137,1,752,0
1751,1809,848.2445523326903,AM,321,1,M88 320,0
1751,1715,3431.1151471933,AS,439,1,738,0
1751,1809,848.2445523326903,AZ,596,1,M88,0
1751,1699,796.8122940427403,B6,3029,0,E90,0
1751,1809,848.2445523326903,DL,2009,0,M88 320  717,0
1751,628,6277.739829617613,DL,2009,0,752,0
1751,1717,411.64973396674395,DL,2009,0,ERJ,0
1751,1789,323.2676406601212,DL,2009,0,M88 ERJ 320 CR7,0
1751,1870,545.4708172898576,DL,2009,0,752,0
1751,1818,537.6958499609535,DL,2009,0,CR7,0
1751,1915,1345.2579396471565,DL,2009,1,CR9,0
1751,1714,1048.4141038160553,DL,2009,0,ERJ,0
1751,1901,1167.1082280370986,DL,2009,0,319 320,0
1751,792,2689.5077296896607,DL,2009,0,320,0
1751,853,2253.4207190390684,F9,2468,0,320,0
1751,792,2689.5077296896607,F9,2468,0,320,0
1751,1809,848.2445523326903,FL,1316,0,717 73G,0
1751,1894,337.79635815540973,FL,1316,1,73W 73C,0
1751,1915,1345.2579396471565,FL,1316,0,717,0
1751,1850,645.9162380099954,FL,1316,1,73W,0
1751,1790,1407.980019888265,FL,1316,0,717,0
1751,1809,848.2445523326903,KL,3090,1,M88 CR9,0
1751,1853,2071.6050758845613,UA,5209,0,738 320 739,0
1751,1721,512.5907225281313,UA,5209,0,DH4,0
1751,1829,293.34108627171474,UA,5209,1,DH4 ERJ CR7,0
1751,1744,1798.0501322639032,UA,5209,0,319 320 738 73G,0
1751,1715,3431.1151471933,UA,5209,0,319 738 320,0
1751,1885,662.4402083449916,UA,5209,0,738 320 319 73G,0
1751,1712,3619.4084995033786,UA,5209,0,320 319 738,0
1751,125,357.81300263765553,UA,5209,1,DH1,0
1751,1882,651.642068996266,US,5265,1,ERJ,0
1751,1699,796.8122940427403,US,5265,1,E70 CRJ,0
1751,1913,590.3133797335963,US,5265,0,319 734 321 320,0
1751,1731,328.7279204070423,US,5265,1,E75 E70 CRJ,0
1751,1800,1716.2469205153457,US,5265,0,M80,0
1751,1870,545.4708172898576,US,5265,0,ER4,0
1751,1715,3431.1151471933,US,5265,0,738,0
1751,1818,537.6958499609535,US,5265,1,E75 CRJ,0
1751,1753,1634.898324975808,US,5265,0,ER4,0
1751,1885,662.4402083449916,US,5265,0,CR7 ER4 E75,0
1751,1854,429.7032277161665,US,5265,0,320 319 E90,0
1751,1708,2913.9107842185836,US,5265,0,319 320,0
1751,1780,528.509342787268,US,5265,1,ERJ,0
1751,1806,889.3584650891999,US,5265,1,ERJ,0
1751,1809,848.2445523326903,WN,4547,1,717 73G,0
1751,1813,742.8591327673516,WN,4547,0,73C 733 73W,0
1751,1894,337.79635815540973,WN,4547,0,733 73W,0
1751,1853,2071.6050758845613,WN,4547,0,73W,0
1751,1800,1716.2469205153457,WN,4547,1,717,0
1751,1736,1603.829175745795,WN,4547,0,73W,0
1751,1750,1820.483055161665,WN,4547,0,73W,0
1751,1914,3067.5226121318556,WN,4547,0,738 73H 73W,0
1751,1915,1345.2579396471565,WN,4547,0,73W 738 733,0
1751,1850,645.9162380099954,WN,4547,0,73W 73H,0
1751,1708,2913.9107842185836,WN,4547,0,73W,0
1751,1867,1558.5789489730298,WN,4547,0,73W 73C,0
1751,1790,1407.980019888265,WN,4547,0,73W 733 73C,0
1752,3035,137.4932812969738,7H,16726,1,BE1 CNC,0
1752,2854,94.21416697800308,7H,16726,1,CNC,0
1752,2976,242.62866850168714,7H,16726,1,BE1,0
1752,1685,288.6244685376557,7H,16726,1,CNC BE1,0
1752,1861,1163.1501934386074,AS,439,0,73Q,0
1752,1886,807.5344707849072,AS,439,0,73H 73Q,0
1752,1776,327.50525289264954,AS,439,0,73Q,0
1753,1983,7121.149634302841,4M,3201,0,777 763,0
1753,792,1466.756471007011,4M,3201,0,763,0
1753,832,2051.3516834868583,4O,17885,0,320,0
1753,1367,1828.6833325896062,7I,18944,0,M83,0
1753,1369,1923.6502367918804,7I,18944,0,M83,0
1753,1367,1828.6833325896062,8I,3534,0,M82,0
1753,1329,2396.422891417447,9V,20004,0,734,0
1753,1351,2139.87498329129,AA,24,0,738,0
1753,1260,6181.06279863706,AA,24,0,757,0
1753,1809,959.3656321748506,AA,24,0,738,0
1753,1367,1828.6833325896062,AA,24,0,738,0
1753,570,7547.220484035443,AA,24,0,763,0
1753,2046,1681.9950841090015,AA,24,0,738,0
1753,1882,1926.3746181574027,AA,24,0,738,0
1753,1352,2593.7931817778017,AA,24,0,757,0
1753,1876,1065.6836118005958,AA,24,1,ER4,0
1753,1813,1299.8302812665934,AA,24,0,738,0
1753,1264,2435.6565018470083,AA,24,0,763 757,0
1753,1699,2028.9182687353077,AA,24,0,757 738,0
1753,1169,5809.4881314669865,AA,24,0,763 757,0
1753,1894,1526.4221777386006,AA,24,0,738,0
1753,900,1236.0826370922366,AA,24,0,738,0
1753,1340,2194.100376314624,AA,24,0,757 763 738,0
1753,628,7373.786075940237,AA,24,0,763,0
1753,1873,790.7036803449552,AA,24,1,ER4,0
1753,1716,1743.1517077876558,AA,24,1,ER4,0
1753,1270,2509.814749173258,AA,24,0,738,0
1753,1913,1049.7297154239964,AA,24,0,319 321 320 737,0
1753,1857,1598.3522498896223,AA,24,1,ER4,0
1753,1172,6396.59291148497,AA,24,0,763,0
1753,853,855.2283408879794,AA,24,0,738 757,0
1753,1369,1923.6502367918804,AA,24,0,738,0
1753,1717,1530.0737760685668,AA,24,1,ER4,0
1753,1178,6614.3148413835315,AA,24,0,763,0
1753,815,896.4108047880659,AA,24,0,738,0
1753,1731,1484.0677220144996,AA,24,0,738,0
1753,1853,2749.554838418319,AA,24,0,738,0
1753,1800,1802.7344256665117,AA,24,0,738 757,0
1753,1789,1847.6603367645369,AA,24,0,738,0
1753,195,7605.955469368187,AA,24,1,330,0
1753,890,363.4442986514609,AA,24,1,ER4,0
1753,1721,1751.1458373920846,AA,24,0,738 757,0
1753,1912,201.9901714297781,AA,24,1,ERD,0
1753,1983,7121.149634302841,AA,24,0,777,0
1753,1354,2363.017138472329,AA,24,0,738,0
1753,893,180.5519978742115,AA,24,1,ER4 ERD,0
1753,884,731.2879185492761,AA,24,0,738,0
1753,889,510.2984049217677,AA,24,1,ER4,0
1753,1188,6719.3454395328135,AA,24,0,763,0
1753,1357,2473.050735793116,AA,24,0,738,0
1753,1713,475.28130366932123,AA,24,1,ER4,0
1753,1190,6575.648628705813,AA,24,0,773 777,0
1753,1995,1146.6717787916186,AA,24,1,ER4,0
1753,796,1640.5211733066242,AA,24,0,738,0
1753,1253,3109.2513836758453,AA,24,0,738 763 757,0
1753,1829,1486.6294928344948,AA,24,0,738,0
1753,1744,1549.8919413792385,AA,24,0,738,0
1753,1759,1646.3716362626028,AA,24,1,ER4,0
1753,1827,540.5233349186004,AA,24,1,ER4 ERD,0
1753,1870,1757.6731160477946,AA,24,0,763 757 738,0
1753,802,945.682764221907,AA,24,0,738,0
1753,1914,3495.2507793191653,AA,24,0,738 757,0
1753,1715,3763.8090594953014,AA,24,0,777 763 757 738,0
1753,1818,1768.9324602507836,AA,24,0,738,0
1753,255,7111.16023403529,AA,24,0,77W 777,0
1753,1317,4220.209331229028,AA,24,0,763 757,0
1753,866,1778.8183897756792,AA,24,0,738,0
1753,1303,4884.545210321964,AA,24,0,757,0
1753,791,1427.6832321864792,AA,24,1,ER4,0
1753,578,7109.483234477652,AA,24,0,330 763 340,0
1753,1183,3877.8630033235963,AA,24,0,763 738,0
1753,1337,1919.357046108105,AA,24,0,757,0
1753,803,846.9170541460963,AA,24,0,738 757,0
1753,1915,310.070437157778,AA,24,0,757 738,0
1753,1290,2243.73652266473,AA,24,0,738,0
1753,1714,1384.6514300231977,AA,24,1,ER4,0
1753,832,2051.3516834868583,AA,24,0,738,0
1753,859,1638.7599147976025,AA,24,0,738,0
1753,885,330.00888721859627,AA,24,1,ERD,0
1753,1901,2418.834192651375,AA,24,0,738,0
1753,1904,1084.9334470118943,AA,24,0,738,0
1753,1328,7212.026866945311,AA,24,0,763,0
1753,691,7922.499950902507,AA,24,0,763,0
1753,898,295.88451163386503,AA,24,1,ER4 ERD,0
1753,1885,1930.6462266039894,AA,24,0,738 763,0
1753,1771,1294.0821418258774,AA,24,1,ER4,0
1753,873,1149.2597065807508,AA,24,0,738 763 757,0
1753,1854,1634.753437380457,AA,24,0,320 738 321 757,0
1753,1708,3169.263051389093,AA,24,0,738,0
1753,1751,1634.898324975808,AA,24,1,ER4,0
1753,789,930.8193242736946,AA,24,0,757,0
1753,1749,853.1971854059374,AA,24,1,ER4,0
1753,793,1201.1366193015986,AA,24,0,757,0
1753,1374,2614.1658512707118,AA,24,0,757,0
1753,1356,2213.3943188675617,AA,24,0,738,0
1753,864,1862.4339076826893,AA,24,0,738,0
1753,792,1466.756471007011,AA,24,0,738 757,0
1753,1780,1130.7865659674583,AA,24,0,738,0
1753,1216,6186.392518727145,AA,24,0,757,0
1753,1768,1332.526548920218,AA,24,1,ER4,0
1753,800,1236.1816170874838,AA,24,0,738,0
1753,871,1651.1775286269867,AA,24,0,738,0
1753,1841,3643.6946498585494,AA,24,0,738,0
1753,798,1397.056103250803,AA,24,0,738,0
1753,1241,6659.5800308018715,AA,24,0,763,0
1753,2001,1469.0849942366444,AA,24,1,ER4,0
1753,794,1365.9905083264941,AA,24,0,757 763,0
1753,1754,4380.836796559529,AA,24,0,757,0
1753,1712,4155.007256942829,AA,24,0,763 757 738,0
1753,868,1805.2353524284797,AA,24,0,757 738,0
1753,1363,1682.5466345699163,AA,24,0,738 757,0
1753,1364,2045.0747829427019,AA,24,0,738,0
1753,1223,6258.616973467513,AA,24,0,757,0
1753,795,1221.5188907210008,AA,24,0,757 738,0
1753,1806,1722.2385698308115,AA,24,0,738,0
1753,1358,1781.4208935040656,AA,24,0,757,0
1753,1359,1833.9071562598012,AA,24,0,738,0
1753,1371,1968.900840586439,AA,24,0,757 738,0
1753,801,1491.6352769365521,AA,24,0,757,0
1753,1819,648.5986140317476,AA,24,1,ER4 ERD,0
1753,1790,329.2546163082686,AA,24,0,738,0
1753,1898,1880.118037530865,AA,24,0,738,0
1753,201,7993.105915281689,AA,24,1,330,0
1753,1257,2890.801552873322,AA,24,0,757,0
1753,1366,2423.1247677061842,AA,24,0,757,0
1753,89,2265.4237032557135,AA,24,0,738,0
1753,125,1990.1308199076955,AA,24,0,738,0
1753,195,7605.955469368187,AB,214,0,332,0
1753,201,7993.105915281689,AB,214,0,332,0
1753,796,1640.5211733066242,AC,330,1,E90,0
1753,125,1990.1308199076955,AC,330,0,E90,0
1753,1809,959.3656321748506,AF,137,1,M88 757 M90 73H,0
1753,628,7373.786075940237,AF,137,0,77W,0
1753,873,1149.2597065807508,AF,137,0,320,0
1753,1809,959.3656321748506,AM,321,1,M88 M90,0
1753,832,2051.3516834868583,AM,321,0,737,0
1753,828,1097.9106816711474,AM,321,1,EMJ,0
1753,1983,7121.149634302841,AR,412,0,330 340,0
1753,1809,959.3656321748506,AS,439,1,M88 757 M90 73H,0
1753,1715,3763.8090594953014,AS,439,1,777 763 757 738,0
1753,1712,4155.007256942829,AS,439,1,763 757 738,0
1753,1265,1756.0983350820552,AV,515,0,318 320,0
1753,1264,2435.6565018470083,AV,515,0,319 330,0
1753,1270,2509.814749173258,AV,515,0,319 318 320,0
1753,1269,1780.027416475881,AV,515,0,318 320,0
1753,796,1640.5211733066242,AV,515,0,E90,0
1753,1317,4220.209331229028,AV,515,0,330,0
1753,1290,2243.73652266473,AV,515,0,319 320,0
1753,871,1651.1775286269867,AV,515,0,320 319 E90,0
1753,798,1397.056103250803,AV,515,0,320 E90 319,0
1753,570,7547.220484035443,AY,2350,0,763,0
1753,628,7373.786075940237,AY,2350,1,763,0
1753,255,7111.16023403529,AY,2350,0,744 777,0
1753,578,7109.483234477652,AY,2350,0,333 763 346,0
1753,691,7922.499950902507,AY,2350,1,763,0
1753,1809,959.3656321748506,AZ,596,1,M88 M90,0
1753,628,7373.786075940237,AZ,596,1,77W,0
1753,706,8331.781654462284,AZ,596,0,772 330,0
1753,832,2051.3516834868583,AZ,596,1,737,0
1753,1809,959.3656321748506,BA,1355,1,ER4 738,0
1753,570,7547.220484035443,BA,1355,1,763,0
1753,628,7373.786075940237,BA,1355,1,763,0
1753,1369,1923.6502367918804,BA,1355,1,738,0
1753,255,7111.16023403529,BA,1355,0,744,0
1753,578,7109.483234477652,BA,1355,1,333 763 346,0
1753,832,2051.3516834868583,BA,1355,1,738,0
1753,1904,1084.9334470118943,BA,1355,1,738,0
1753,691,7922.499950902507,BA,1355,1,763,0
1753,1358,1781.4208935040656,BA,1355,1,757,0
1753,1374,2614.1658512707118,BW,1663,0,738,0
1753,864,1862.4339076826893,CM,1889,0,738 73G,0
1753,1809,959.3656321748506,DL,2009,0,M88 757 M90 73H ,0
1753,628,7373.786075940237,DL,2009,1,77W,0
1753,1789,1847.6603367645369,DL,2009,0,320 M88,0
1753,706,8331.781654462284,DL,2009,1,772 330,0
1753,1870,1757.6731160477946,DL,2009,0,M88 73H 738 319,0
