# index, pid, community, size, pos, leamer, name, color, _pos
454,5146,0,68.9178466796875,"array([-1211.26800537,  4158.16992188])",10,SINGLE OR COMPLEX OXYGEN-FUNCTION AMINO-COMPOUNDS,"#9c219c
","array([-7.74106842, -6.20368593])"
455,2224,0,57.603515625,"array([2866.73657227, 5810.06665039])",6,SUNFLOWER SEEDS,"#6c8806
","array([-8.01780092, -6.44114164])"
456,2223,0,52.7744140625,"array([4832.41308594, 6435.58325195])",6,COTTON SEEDS,"#3aa67b
","array([-6.93397058, -7.09966874])"
457,2225,0,55.0517578125,"array([4462.83398438, 6398.91015625])",6,SESAME (SESAMUM)SEEDS,"#3aa67b
","array([-6.89488832, -7.03235885])"
458,4236,0,59.560546875,"array([2755.3449707 , 5969.39624023])",6,SUNFLOWER SEED OIL,"#6c8806
","array([-8.05598297, -6.43108419])"
459,7915,0,58.37744140625,"array([2954.98461914, 5539.52246094])",9,RAIL&TRAMWAY FREIGHT AND MAINTENANCE CARS,"#38f2f1
","array([-7.85513505, -6.4593963 ])"
460,2922,0,53.03662109375,"array([4388.93481445, 6654.79614258])",5,"SHELLAC,SEED LAC,STICK LAC,RESINS,GUM-RESINS,ETC.","#3aa67b
","array([-6.86567363, -7.00880804])"
461,2659,0,47.77001953125,"array([-2318.6484375 ,  2256.39135742])",6,"VEGETABLE TEXTILE FIBRES,N.E.S. AND WASTE","#005a4f
","array([-7.23193971, -5.19518262])"
462,2231,0,49.825927734375,"array([-2426.18103027,  2119.49487305])",6,COPRA,"#005a4f
","array([-7.25766226, -5.17102571])"
463,5983,0,59.20465087890625,"array([-654.70852661, 5283.16699219])",10,"ORGANIC CHEMICAL PRODUCTS,N.E.S.","#9c219c
","array([-7.45608329, -6.15358859])"
464,5411,0,60.343505859375,"array([-657.0446167 , 5126.82666016])",10,"PROVITAMINS & VITAMINS,NARURAUREPROD.BY SYNTHESIS","#9c219c
","array([-7.48790471, -6.18059297])"
465,8813,0,72.34454345703125,"array([-568.73458862, 5534.65478516])",9,PHOTOGRAPHIC & CINEMATOGRAPHIC APPARATUS N.E.S,"#ff6bb0
","array([-7.46376237, -6.18057052])"
466,544,0,60.84326171875,"array([4677.29370117, 2777.20483398])",4,"TOMATOES,FRESH OR CHILLED","#78b83d
","array([-7.83630083, -7.00837124])"
467,5233,0,60.07177734375,"array([1376.93945312, 2958.13061523])",10,SALTS OF METALLIC ACIDS; ETC.,"#9c219c
","array([-7.15707323, -6.40808389])"
468,5221,0,61.828125,"array([1344.1862793 , 3122.56115723])",10,CHEMICAL ELEMENTS,"#b54e61
","array([-7.22698601, -6.4209231 ])"
469,5231,0,61.07275390625,"array([3001.19604492, 5334.39575195])",10,METALLIC SALTS AND PEROXYSALTS OF INORGANIC ACIDS,"#b54e61
","array([-7.32138263, -6.74962972])"
470,5222,0,61.34130859375,"array([3064.46362305, 5570.24047852])",10,INORGANIC ACIDS AND OXYGEN COMPOUNDS OF NON-METAL,"#b54e61
","array([-7.25457056, -6.79276544])"
471,5224,0,60.34918212890625,"array([ 947.39224243, 3041.13720703])",10,"METALLIC OXIDES OF ZINC,CHROMIUM,MANGANESE,IRON,","#a33bff
","array([-7.06139681, -6.58386746])"
472,5223,0,54.107421875,"array([-1745.55053711,  5072.49267578])",10,HALOGEN AND SULPHUR COMPOUNDS OF NON-METALS,"#9c219c
","array([-7.66727427, -6.13002865])"
473,561,0,57.59423828125,"array([4808.78540039, 2738.25854492])",4,"VEGETABLES,DRIED,DEHYDRATED OR EVAPORATED","#ff0062
","array([-7.87506886, -7.09561104])"
474,7223,0,55.75984191894531,"array([ 277.05699921, 5416.55566406])",9,TRACK-LAYING TRACTORS,"#4037ab
","array([-7.36504249, -6.3841103 ])"
475,7367,0,66.9410629272461,"array([-102.13508987, 5709.35644531])",9,OTHER MACH.-TOOLS FOR WORKING METAL OR MET.CARBIDE,"#4037ab
","array([-7.31362655, -6.24030143])"
476,7245,0,61.47705078125,"array([-261.94140625, 5854.40600586])",9,"WEAVING,KNITTING MACH.  FOR PREPARING YARNS,PARTS","#4037ab
","array([-7.31792552, -6.19302943])"
477,611,0,66.18115234375,"array([5139.45385742, 2577.72070312])",4,"SUGARS,BEET AND CANE,RAW,SOLID","#005a4f
","array([-7.94699064, -7.08441542])"
478,7244,0,61.670066833496094,"array([-130.10890579, 5951.12353516])",9,MACH.FOR EXTRUDING MAN-MADE TEXTILES AND PARTS,"#4037ab
","array([-7.27417449, -6.20417466])"
479,5824,0,61.404449462890625,"array([-405.33753967, 4501.21972656])",10,POLYAMIDES,"#9c219c
","array([-7.51699908, -6.27253876])"
480,8931,0,105.20654296875,"array([4036.32836914, 3549.07763672])",7,ART.FOR THE CONVEYANCE OR PACKING OF GOODS,"#ff0062
","array([-7.59109704, -6.85022162])"
481,980,0,104.8876953125,"array([3773.46142578, 3759.10546875])",6,EDIBLE PRODUCTS AND PREPARATIONS N.E.S.,"#ff0062
","array([-7.62290754, -6.80472549])"
482,7783,0,99.7191162109375,"array([1358.06756592, 4090.25708008])",9,"ELECTR.EQUIP.FOR INTERNAL COMBUSTION ENGINES,PARTS","#4037ab
","array([-7.47532234, -6.50439996])"
483,7768,0,131.24542236328125,"array([-1064.8444519 ,  3337.66833496])",9,"PIEZO-ELECTRIC CRYSTALS,MOUNTED,PARTS OF 776-","#ff6bb0
","array([-7.34083815, -5.6320444 ])"
484,6633,0,61.814697265625,"array([3383.7286377 , 4258.68920898])",7,"MANUFACTURES OF MINERAL MATERIALS,N.E.S.","#473b1c
","array([-7.57690763, -6.6833623 ])"
485,142,0,57.81591796875,"array([3302.62646484, 3764.47338867])",5,"SAUSAGES & THE LIKE,OF MEAT,MEAT OFFAL OR BLOOD","#9fb3bf
","array([-7.61390819, -6.7028254 ])"
486,6353,0,83.2490234375,"array([3611.6159668 , 4323.57788086])",3,BUILDERSCARPENTRY AND JOINERY,"#473b1c
","array([-7.56301788, -6.7300375 ])"
487,8744,0,60.478668212890625,"array([-192.47627258, 4522.10449219])",9,INSTR.& APP.FOR PHYSICAL OR CHEMICAL ANALYSIS,"#9c219c
","array([-7.53644589, -6.27553879])"
488,5415,0,60.98687744140625,"array([-628.3187561 , 4231.49291992])",10,"HORMONES,NATURAL OR REPRODUCED BY SYNTHESIS","#9c219c
","array([-7.59135165, -6.25680621])"
489,2226,0,59.40625,"array([2804.00561523, 5375.31005859])",6,RAPE AND COLZA SEEDS,"#6c8806
","array([-7.81736563, -6.48556504])"
490,2820,0,78.992431640625,"array([4050.4329834 , 3044.10693359])",2,WASTE AND SCRAP METAL OF IRON OR STEEL,"#9c9a87
","array([-7.6861494 , -6.91540981])"
491,11,0,60.54052734375,"array([2847.5168457 , 3320.90686035])",5,"ANIMALS OF THE BOVINE SPECIES,INCL.BUFFALOES,LIVE","#9fb3bf
","array([-7.67056569, -6.6363268 ])"
492,6781,0,55.992431640625,"array([ 873.13983154, 5684.21020508])",8,"TUBES AND PIPES,OF CAST IRON","#4037ab
","array([-7.31187315, -6.46212426])"
493,2772,0,56.384765625,"array([-2636.80078125,  2796.95410156])",2,"NATURAL ABRASIVES,N.E.S.","#4b0046
","array([-7.36714202, -5.20088907])"
494,2771,0,54.76171875,"array([-2464.76757812,  2684.7121582 ])",2,"INDUSTRIAL DIAMONDS,SORTED,WHETHER OR NOT WORKED","#7c1803
","array([-7.37776444, -5.23789632])"
495,2741,0,56.66754150390625,"array([-279.81115723, 2329.30029297])",2,SULPHUR OF ALL KINDS,"#c93c00
","array([-7.0182054 , -5.91657886])"
496,2734,0,57.2939453125,"array([3773.63305664, 5156.01806641])",2,"PEBBLES AND CRUSHED OR BROKEN STONE.GRAVEL,MACADA","#ffc86c
","array([-7.54170526, -6.80130901])"
497,6515,0,51.1025390625,"array([5275.00195312, 5873.55688477])",8,"YARN CONTAIN.85% BY WGT.OF SYNTH.FIBRES,FOR SALE","#c4af78
","array([-7.17326997, -7.2505389 ])"
498,6518,0,13.63623046875,"array([5375.27612305, 5999.69628906])",8,"YARN OF REGENERATED FIBRES,PUT UP FOR RETAIL SALE","#c4af78
","array([-7.18534889, -7.29377919])"
499,8310,0,110.181640625,"array([5390.45654297, 5870.08691406])",7,"TRAVEL GOODS,HANDBAGS,BRIEF-CASES,PURSES,SHEATHS","#ffc200
","array([-7.08789387, -7.34174426])"
500,6521,0,61.35400390625,"array([4670.63256836, 5883.72558594])",8,"COTTON FABRICS,WOVEN,UNBLEACHED,NOT MERCERIZED","#c4af78
","array([-7.10577456, -6.98201482])"
501,6418,0,99.500244140625,"array([ 837.87072754, 5506.19287109])",3,"PAPER & PAPERBOARD,IMPREGNAT.COAT.SURFACE-COLOURE","#4037ab
","array([-7.5480603 , -6.41075153])"
502,6591,0,53.41064453125,"array([2304.65063477, 6078.97021484])",8,LINOLEUM AND SIMILAR FLOOR COVERINGS,"#9c9a87
","array([-7.88972369, -6.26440743])"
503,6352,0,51.022705078125,"array([2142.94226074, 5429.17016602])",3,"CASKS,BARRELS,VATS,TUBS,BUCKETS & OTH.COOPERSPROD","#4037ab
","array([-7.38084065, -6.54980268])"
504,9610,0,53.2652645111084,"array([  36.9254961 , 2759.30029297])",7,COIN(OTHER THAN GOLD) NOT BEING LEGAL TENDER,"#9c9a87
","array([-7.19957879, -5.97833595])"
505,6344,0,36.280517578125,"array([3894.29431152, 5354.91967773])",3,"WOOD-BASED PANELS,N.E.S.","#473b1c
","array([-7.56809094, -6.78782949])"
506,6349,0,51.168212890625,"array([4047.34338379, 5441.1171875 ])",3,"WOOD,SIMPLY SHAPED,N.E.S.","#473b1c
","array([-7.61735469, -6.76369238])"
507,8745,0,60.70491027832031,"array([-240.47533417, 5196.12695312])",9,"MEASURING,CONTROLLING & SCIENTIFIC INSTRUMENTS","#9c219c
","array([-7.49070298, -6.21846522])"
508,8982,0,59.418212890625,"array([-1707.85888672,  3549.35717773])",7,OTHER MUSICAL INSTRUMENTS OF 898.1-,"#ff6bb0
","array([-7.36562359, -5.56171529])"
509,8997,0,61.1123046875,"array([5353.13623047, 4662.84521484])",7,"BASKETWORK,WICKERWORK ETC.  OF PLAITING MATERIALS","#ffc200
","array([-7.32019963, -7.16448938])"
510,2732,0,56.44873046875,"array([4185.2043457 , 3307.69970703])",2,"GYPSUM,PLASTERS,LIMESTONE FLUX & CALCAREOUS STONE","#db9c2c
","array([-7.73307481, -6.93194079])"
511,582,0,50.63330078125,"array([4831.21118164, 5806.46948242])",4,"FRUIT,FRUIT-PEEL & PARTS OF PLANTS,PRES.  BY SUGAR","#78b83d
","array([-7.17767187, -7.11411517])"
512,8481,0,73.98486328125,"array([5144.08666992, 4700.06323242])",7,"ART.OF APPAREL & CLOTHING ACCESSORIES,OF LEATHER","#ffc200
","array([-7.35034429, -7.13229006])"
513,7938,0,61.4921875,"array([2287.63598633, 2642.68115234])",9,"TUGS,SPECIAL PURPOSE VESSELS,FLOATING STRUCTURES","#38f2f1
","array([-7.83574077, -6.69521471])"
514,8842,0,62.94140625,"array([5642.39111328, 6041.43237305])",9,SPECTACLES AND SPECTACLE FRAMES,"#ff707a
","array([-7.05246851, -7.35367955])"
515,8972,0,59.379638671875,"array([-1717.0814209 ,  2586.89831543])",7,IMITATION JEWELLERY,"#9c9a87
","array([-7.30299836, -5.52178713])"
516,612,0,60.8251953125,"array([3923.24462891, 2735.96826172])",4,REFINED SUGARS AND OTHER PROD.  OF REF.  BEET/CANE,"#78b83d
","array([-7.65529839, -7.03475614])"
517,6114,0,90.36962890625,"array([4306.40893555, 2305.02807617])",8,LEATHER OF OTHER BOVINE CATTLE AND EQUINE LEATHER,"#21366b
","array([-7.80961001, -7.2160903 ])"
518,6118,0,54.59130859375,"array([4205.19262695, 4891.28100586])",8,"LEATHER,SPECIALLY DRESSED OR FINISED","#21366b
","array([-7.30729283, -6.77594427])"
519,6129,0,56.285888671875,"array([4092.8145752 , 4756.31958008])",8,OTHER ARTICLES OF LEATHER OR OF COMPOSIT.  LEATHER,"#21366b
","array([-7.35637906, -6.74643105])"
520,6121,0,45.52490234375,"array([ 804.58984375, 5968.12231445])",8,ARTICLES OF LEATHER OR OF COMPOSITION LEATHER,"#21366b
","array([-7.24682185, -6.46003106])"
521,6572,0,61.629150390625,"array([1302.50012207, 5576.99072266])",8,"BONDED FIBRE FABRICS,SIMILAR BONDED YARN FABRICS","#4037ab
","array([-7.37749116, -6.44765541])"
522,6574,0,13.63623046875,"array([4961.04370117, 4910.91577148])",8,ELASTIC FABRICS AND TRIMMINGS,"#ffc200
","array([-7.36821328, -7.17525167])"
523,6595,0,60.15838623046875,"array([-750.23703003, 5491.25292969])",8,"CARPETS,RUGS ETC.OF MAN-MADE TEXTILE MATERIALS NES","#9c9a87
","array([-7.41682804, -6.12098562])"
524,6113,0,56.72021484375,"array([4306.95239258, 2043.43920898])",8,CALFLEATHER,"#21366b
","array([-7.8411593 , -7.23901932])"
525,6544,0,57.5537109375,"array([1905.45031738, 5372.42919922])",8,"FABRICS,WOVEN,OF FLAX OR OF RAMIE","#c4af78
","array([-7.31741699, -6.49437119])"
526,6543,0,58.375244140625,"array([1929.265625  , 5554.07275391])",8,"FABRICS,WOVEN,OF WOOL OR OF FINE ANIMAL HAIR N.E.S","#c4af78
","array([-7.23661729, -6.49640129])"
527,6552,0,90.50830078125,"array([5223.87329102, 4965.09204102])",8,KNITTED/CROCHETED FABRICS OF FIBRES OTH.THAN SYNTH,"#ffc200
","array([-7.34358141, -7.21166365])"
528,6553,0,31.12255859375,"array([5280.60473633, 6202.26074219])",8,KNITTED/CROCHETED FABRICS ELASTIC OR RUBBERIZED,"#c4af78
","array([-7.02011538, -7.22328613])"
529,6122,0,54.2177734375,"array([5508.25683594, 6176.52954102])",8,"SADDLERY AND HARNESS,OR ANY MATERIAL FOR ANIMALS","#9c9a87
","array([-7.06813614, -7.44263474])"
530,6423,0,59.93408203125,"array([4562.72827148, 4536.23022461])",3,"REGISTERS,EXERCISE BOOKS,NOTE BOOKS,ETC.","#9c9a87
","array([-7.40898975, -6.88054976])"
531,6542,0,60.64013671875,"array([1945.26928711, 5705.03515625])",8,"FABRICS,WOVEN,CONTAIN.85% OF WOOL/FINE ANIMAL HAIR","#c4af78
","array([-7.18279088, -6.4990055 ])"
532,6541,0,58.33984375,"array([5623.16503906, 5937.48974609])",8,"FABRICS,WOVEN,OF SILK,OF NOIL OR OTHER WASTE SILK","#c4af78
","array([-7.09734923, -7.37799105])"
533,7621,0,84.41461181640625,"array([-834.51583862, 3653.91088867])",9,RADIO-BROADCAST RECEIVERS FOR MOTOR VEHICLES,"#ff6bb0
","array([-7.35120277, -5.70302095])"
534,585,0,75.57763671875,"array([4121.05249023, 3873.10986328])",4,JUICES;FRUIT & VEGET.(INCL.GRAPE MUST) UNFERMENTED,"#ff0062
","array([-7.63472909, -6.86054087])"
535,589,0,61.86279296875,"array([4308.74194336, 3424.2512207 ])",4,"FRUIT OTHERWISE PREPARED OR PRESERVED,N.  E.S.","#ff0062
","array([-7.58832834, -6.89297248])"
536,6560,0,61.5234375,"array([5450.42089844, 3930.78125   ])",8,"TULLE,LACE,EMBROIDERY,RIBBONS,& OTHER SMALL WARES","#ffc200
","array([-7.41398067, -6.92620804])"
537,546,0,72.419921875,"array([4673.23828125, 2945.90307617])",4,"VEGETABLES,FROZEN OR IN TEMPORARY PRESERVATIVE","#ff0062
","array([-7.79377983, -7.00070641])"
538,6416,0,60.58740234375,"array([3125.02490234, 4562.62817383])",3,BUILDING BOARD OF WOOD PULP OR OF VEGETABLE FIBRE,"#473b1c
","array([-7.52689873, -6.68869048])"
539,2116,0,54.58251953125,"array([4286.47729492, 2626.42773438])",5,"SHEEP & LAMB SKINS WITH WOOL ON,RAW (FRESH,SALTED)","#21366b
","array([-7.7907421 , -7.05616055])"
540,2112,0,52.759765625,"array([4159.90478516, 2701.8737793 ])",5,"CALF SKINS,RAW (FRESH,SALTED,DRIED,PICKLED/LIMED","#21366b
","array([-7.748933  , -6.99690471])"
541,7234,0,107.33551025390625,"array([ 599.21957397, 4890.1015625 ])",9,"CONSTRUCTION AND MINING MACHINERY,N.E.S.","#4037ab
","array([-7.39439466, -6.37972304])"
542,5161,0,69.5294189453125,"array([-1346.06268311,  4970.95361328])",10,"ETHERS,ALCOHOL PEROXIDES,ETHER PEROX.,EPOXIDES ETC","#9c219c
","array([-7.64662025, -6.16877757])"
543,6974,0,67.1474609375,"array([5000.14697266, 5523.37207031])",8,"ART.COMMONLY USED FOR DOM.PURPOSES,POT SCOURERS","#ff707a
","array([-7.18721917, -7.18536311])"
544,5911,0,59.48388671875,"array([2814.65063477, 2940.51586914])",10,INSECTICIDES PACKED FOR SALE ETC.,"#4b0046
","array([-7.84032716, -6.56665616])"
545,6517,0,59.829345703125,"array([3938.74255371, 4725.87695312])",8,"YARN OF REGENERATED FIBRES,NOT FOR RETAIL SALE","#c4af78
","array([-7.38378368, -6.78628615])"
546,9410,0,52.59423828125,"array([4284.13891602, 2984.20703125])",5,"ANIMALS,LIVE,N.E.S.,INCL. ZOO-ANIMALS","#9c9a87
","array([-7.65940927, -6.91961505])"
547,2890,0,60.759765625,"array([6016.79980469, 2923.63891602])",2,"ORES & CONCENTRATES OF PRECIOUS METALS;WASTE,SCRA","#db9c2c
","array([-7.59202161, -7.41495463])"
548,2733,0,56.646484375,"array([4543.78613281, 6717.67822266])",2,"SANDS,NATURAL,OF ALL KINDS,WHETHER OR NOT COLOURED","#b54e61
","array([-6.77551983, -7.04671345])"
549,4249,0,57.228515625,"array([4554.22070312, 6578.69213867])",6,"FIXED VEGETABLE OILS,N.E.S","#6c8806
","array([-6.81513055, -7.05306846])"
550,2714,0,44.9111328125,"array([3868.20410156, 6410.1340332 ])",2,"POTASSIUM SALTS,NATURAL,CRUDE","#4b0046
","array([-8.08897347, -6.87972749])"
551,118,0,55.80224609375,"array([2958.4909668 , 2845.35522461])",5,"OTHER FRESH,CHILLED,FROZEN MEAT OR EDIBLE OFFALS","#9fb3bf
","array([-7.73518525, -6.67534529])"
552,2731,0,59.2451171875,"array([4913.30859375, 2570.27661133])",2,BUILDING AND MONUMENTAL STONE NOT FURTHER WORKED,"#ffc86c
","array([-7.94717039, -7.18021812])"
553,6613,0,64.72314453125,"array([4970.02319336, 2434.99047852])",7,"BUILDING & MONUMENTAL STONE,WORKED,& ARTIC.THEREOF","#9c9a87
","array([-8.01660133, -7.25892008])"
554,2690,0,57.87451171875,"array([3999.47265625, 3418.85498047])",6,OLD CLOTHING AND OTHER OLD TEXTILE ARTICLES; RAGS,"#ffc200
","array([-7.56479861, -6.86047549])"
555,5623,0,61.881591796875,"array([3691.57580566, 6389.51806641])",10,MINERAL OR CHEMICAL FERTILIZERS.POTASSIC,"#4b0046
","array([-8.05238286, -6.89199433])"
556,2713,0,58.646240234375,"array([3175.27233887, 5990.15527344])",2,"NATURAL CALCIUM PHOSPHAT.,NATUR.ALUMINIUM C. PHOS.","#b54e61
","array([-7.16311343, -6.85267338])"
557,5622,0,55.535400390625,"array([3119.31408691, 5790.38232422])",10,"MINERAL OR CHEMICAL FERTILIZERS,PHOSPHATIC","#b54e61
","array([-7.20190122, -6.82846574])"
558,2926,0,61.5775146484375,"array([-2005.25006104,  1969.75531006])",5,"BULBS,TUBERS & RHIZOMES OF FLOWERING OR OF FOLIAGE","#005a4f
","array([-7.13082964, -5.16704524])"
559,7138,0,70.162353515625,"array([-1439.41589355,  4879.40454102])",9,"INT.COMB.PISTON ENGINES,N.E.S.","#4037ab
","array([-7.58674585, -6.05356425])"
560,2667,0,53.3857421875,"array([4877.24951172, 5682.57446289])",6,"SYNTH.FIBRES,CARDED,COMBED OR OTHERWISE PREPARED","#c4af78
","array([-7.14885618, -7.09611857])"
561,2927,0,66.906494140625,"array([-2008.24902344,  2109.15454102])",5,CUT FLOWERS AND FOLIAGE,"#005a4f
","array([-7.1480938 , -5.21159592])"
562,6597,0,53.58447265625,"array([-2453.57250977,  2293.32006836])",8,PLAITS AND SIMILAR PRODUCTS OF PLAITING MATERIALS,"#ff707a
","array([-7.22425529, -5.14677142])"
563,4243,0,57.903076171875,"array([-2190.39709473,  2334.39453125])",6,COCONUT (COPRA) OIL,"#005a4f
","array([-7.22744233, -5.2521911 ])"
564,8710,0,105.410400390625,"array([-1737.90710449,  3403.65332031])",9,OPTICAL INSTRUMENTS AND APPARATUS,"#ff6bb0
","array([-7.41145644, -5.57567928])"
565,2655,0,47.8055419921875,"array([-2061.71954346,  3412.8918457 ])",6,"MANILA HEMP,RAW OR PROCESSED,NOT SPUN;TOW & WASTE","#bfbb11
","array([-7.44004624, -5.54320384])"
566,2666,0,56.32373046875,"array([4912.96557617, 5883.98168945])",6,CONTINUOUS FILAMENT TOW FOR THE MANUFAC.OF FIBRES,"#c4af78
","array([-7.10689126, -7.10381918])"
567,7111,0,57.80322265625,"array([4128.22729492, 5368.5090332 ])",9,STEAM & OTHER VAPOUR GENERATING BOILERS,"#299fff
","array([-7.30335974, -6.82140354])"
568,2665,0,61.44775390625,"array([3990.31713867, 5118.87109375])",6,"SYNTH.FIBR.NOT CARDED,COMBED OR OTHERWISE PREPARE","#9c9a87
","array([-7.35323784, -6.79156317])"
569,115,0,53.8251953125,"array([3983.37988281, 5670.47998047])",5,"MEAT OF HORSES,ASSES,ETC.,FRESH,CHILLED,FROZEN","#9fb3bf
","array([-7.87761478, -6.59948169])"
570,6648,0,58.73388671875,"array([-622.2699585 , 3924.56262207])",7,"GLASS MIRRORS(INCL.REAR-VIEW MIR.),UNFRAMED.FRAMED","#ff6bb0
","array([-7.38221881, -6.09736478])"
571,6994,0,60.4296875,"array([1251.06311035, 4864.43310547])",8,"SPRINGS & LEAVES FOR SPRINGS,OF IRON/STEEL/COPPER","#4037ab
","array([-7.43267875, -6.45304673])"
572,440,0,86.131591796875,"array([2914.14025879, 5973.85620117])",6,"MAIZE (CORN),UNMILLED","#6c8806
","array([-8.09857855, -6.42442801])"
573,1211,0,59.07080078125,"array([5670.13989258, 3644.94116211])",6,"TOBACCO,NOT STRIPPED","#bfbb11
","array([-7.45299482, -7.1063008 ])"
574,7919,0,61.6861572265625,"array([1848.39373779, 4652.05126953])",9,"RAIL&TRAMWAY TRACK FIXTURES&FITTINGS,SIGNALL.EQUI.","#4037ab
","array([-7.46557682, -6.49604677])"
575,7212,0,73.272216796875,"array([1690.96765137, 4833.51611328])",9,HARVESTING & TRESHING MACHINERY AND PARTS,"#4037ab
","array([-7.53216323, -6.48253947])"
576,1212,0,67.3828125,"array([5870.36962891, 3505.52148438])",6,"TOBACCO,WHOLLY OR PARTLY STRIPPED","#bfbb11
","array([-7.47001325, -7.15073292])"
577,7763,0,120.53167724609375,"array([-1009.4034729 ,  3649.15209961])",9,"DIODES,TRANSISTORS AND SIM.SEMI-CONDUCTOR DEVICES","#ff6bb0
","array([-7.35999142, -5.64661167])"
578,8472,0,61.5224609375,"array([5162.35986328, 3914.69836426])",7,"CLOTHING ACCESSORIES,KNITTED OR CROCHETEM,N.E.S.","#ffc200
","array([-7.46916923, -6.90283066])"
579,7493,0,105.5830078125,"array([1163.74206543, 4743.13427734])",9,"TRANSMISSION SHAFTS,CRANKS,BEARING HOUSINGS ETC.","#4037ab
","array([-7.48815175, -6.43851987])"
580,7139,0,122.1689453125,"array([1146.34960938, 4242.86499023])",9,PARTS OF INT.COMB.PISTON ENGINES OF 713.2-/713.8-,"#4037ab
","array([-7.46561209, -6.45217743])"
581,2222,0,91.88427734375,"array([3041.46704102, 6286.63085938])",6,SOYA BEANS,"#6c8806
","array([-8.2271168 , -6.39045144])"
582,5513,0,58.1572265625,"array([5132.25390625, 3112.30493164])",10,"ESSENTIAL OILS,CONCRETES & ABSOLUTES:RESINOIDS","#6c8806
","array([-7.55182303, -7.02062214])"
583,812,0,54.50634765625,"array([5395.99243164, 3180.20776367])",6,"BRAN,SHARPS & OTHER RESIDUES DERIVED FROM SIFTING","#78b83d
","array([-7.52520076, -7.10796136])"
584,2238,0,53.54296875,"array([5129.37744141, 3223.29516602])",6,OIL SEEDS AND OLEAGINOUS FRUIT.  N.E.S.,"#6c8806
","array([-7.52390392, -7.05759201])"
585,813,0,85.985595703125,"array([2986.65612793, 6137.03662109])",6,OIL-CAKE & OTHER RESIDUES (EXCEPT DREGS),"#6c8806
","array([-8.16948697, -6.41000311])"
586,2239,0,52.32470703125,"array([2908.91723633, 6320.13793945])",6,FLOURS OR MEALS/OIL SEEDS/OLEAG.FRUIT NON DEFATTED,"#6c8806
","array([-8.20162951, -6.42520869])"
587,814,0,60.2900390625,"array([5607.97314453, 2365.2409668 ])",6,FLOURS &,"#8c94d1
","array([-7.65202039, -7.35904851])"
588,4111,0,54.34326171875,"array([5750.47827148, 2188.53515625])",6,FATS AND OILS OF FISH AND MARINE MAMMALS,"#8c94d1
","array([-7.66873257, -7.39953729])"
589,819,0,80.849853515625,"array([3193.83508301, 3258.89282227])",6,"FOOD WASTES AND PREPARED ANIMAL FEEDS,N.E.S","#730049
","array([-7.69086429, -6.71825257])"
590,914,0,58.329345703125,"array([3708.27258301, 3319.13476562])",6,"MARGARINE,IMITAT.LARD & OTHER PREPARED EDIBLE FATS","#ff0062
","array([-7.69364316, -6.85067113])"
591,3222,0,118.25181579589844,"array([ 313.51273346, 6121.58300781])",2,"OTHER COAL,WHETHER/NOT PULVERIZED,NOT AGGLOMERAT","#5e1f05
","array([-6.99785808, -6.24398576])"
592,3232,0,59.84649658203125,"array([ 421.53952026, 5913.05322266])",2,COKE AND SEMI-COKE OF COAL OF LIGNITE OR OF PEAT,"#5e1f05
","array([-7.05679411, -6.2521272 ])"
593,141,0,50.6328125,"array([1832.33068848, 5775.71044922])",5,MEAT EXTRACTS AND MEAT JUICES; FISH EXTRACTS,"#9fb3bf
","array([-7.668233  , -6.45862287])"
594,3223,0,50.256134033203125,"array([ 286.13444519, 6379.78662109])",2,"LIGNITE,WHETHER OR NOT PULVERIZED,NOT AGGLOMERATED","#5e1f05
","array([-6.95600034, -6.23288091])"
595,5849,0,59.0693359375,"array([2125.67822266, 5896.95068359])",10,OTHER CHEMICAL DERIVATIVES OF CELLULOSE,"#9c219c
","array([-7.86161969, -6.32340826])"
596,5922,0,79.13720703125,"array([1790.7442627 , 5444.46386719])",10,ALBUMINOIDAL SUBSTANCES;GLUES,"#223f59
","array([-7.61426676, -6.46766034])"
597,8951,0,56.656982421875,"array([ 739.22119141, 5512.36962891])",7,"OFFICE AND STATIONERY SUPPLIES,OF BASE METAL","#ff707a
","array([-7.26111979, -6.36551967])"
598,7851,0,86.6422119140625,"array([ 627.58990479, 5773.1105957 ])",9,"MOTORCYCLES,AUTO-CYCLES AND CYCLES WITH AN AUX.MOT","#4037ab
","array([-7.14661396, -6.33022809])"
599,6665,0,59.28955078125,"array([2274.97924805, 3433.37255859])",7,TABLEWARE & OTHER ARTICLES OF OTH.KINDS OF POTTERY,"#ff707a
","array([-7.25946915, -6.66534647])"
600,451,0,52.13330078125,"array([3627.70239258, 6142.45166016])",6,"RYE,UNMILLED","#223f59
","array([-7.98146987, -6.8759183 ])"
601,8484,0,60.69384765625,"array([5009.56860352, 4791.9597168 ])",7,"HEADGEAR AND FITTINGS THEREOF,N.E.S.","#ffc200
","array([-7.39592275, -7.14992268])"
602,6666,0,59.43603515625,"array([5215.29125977, 4800.55688477])",7,"STATUETTES & OTH.ORNAMENTS,& ARTICLES OF ADORNMENT","#ff707a
","array([-7.40488938, -7.19604736])"
603,6673,0,59.116455078125,"array([-2637.89538574,  2526.71166992])",7,"OTH.PRECIOUS & SEMI-PRECIOUS STONES,UNWORK.CUT ETC","#7c1803
","array([-7.399266  , -5.27807325])"
